id,user,uid,version,changeset,timestamp
133347655,Rudolf Mayer,1249205,2,20876850,2014-03-02T23:11:09Z
133347771,Eureka gold,532783,1,9560852,2011-10-15T07:48:27Z
133347899,Eureka gold,532783,1,9560852,2011-10-15T07:49:33Z
133347924,Eureka gold,532783,1,9560852,2011-10-15T07:49:45Z
133348110,Eureka gold,532783,1,9560852,2011-10-15T07:51:38Z
133348280,nmixter,55774,2,22282286,2014-05-12T01:34:31Z
133348303,Eureka gold,532783,1,9560852,2011-10-15T07:53:14Z
153662871,zephyr,121241,3,13175781,2012-09-19T20:48:31Z
185564632,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:46Z
185564638,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564639,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564640,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564645,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:48Z
185564657,TheDutchMan13,1330847,3,49373876,2017-06-08T17:39:50Z
185564658,TheDutchMan13,1330847,4,49373876,2017-06-08T17:39:50Z
185564667,Field Enterprise,1734334,2,46285131,2017-02-21T19:51:14Z
185564668,dannykath,2226712,3,31692491,2015-06-03T13:58:46Z
185564677,Field Enterprise,1734334,3,46285131,2017-02-21T19:51:14Z
185564681,Field Enterprise,1734334,2,46285131,2017-02-21T19:51:14Z
185564684,NE2,207745,1,13474436,2012-10-13T03:44:22Z
185564685,Dami_Tn,2012449,2,26784124,2014-11-14T19:06:27Z
185564686,NE2,207745,1,13474436,2012-10-13T03:44:23Z
185564687,Field Enterprise,1734334,3,46285131,2017-02-21T19:51:14Z
185564765,calfarome,2511706,3,49141942,2017-05-31T17:18:25Z
258650846,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650847,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650848,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650849,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650850,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650851,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650852,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650853,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650854,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650855,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650856,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650857,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650858,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650859,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650860,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650861,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650862,TheDutchMan13,1330847,4,49373876,2017-06-08T17:40:08Z
258650863,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650864,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650865,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650866,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650867,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650868,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650869,TheDutchMan13,1330847,3,49373876,2017-06-08T17:40:08Z
258650870,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650871,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650872,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650873,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650874,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650875,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650876,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650877,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650878,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650879,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650880,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650881,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650882,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650883,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650884,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650885,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650886,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650887,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650888,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650889,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650890,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650891,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650892,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650894,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650895,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650896,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650897,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650898,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650899,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650900,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650901,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650902,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650903,dchiles,153669,1,20232306,2014-01-27T16:56:47Z
258650904,dchiles,153669,1,20232306,2014-01-27T16:56:47Z
258650905,dchiles,153669,1,20232306,2014-01-27T16:56:47Z
258650906,dchiles,153669,1,20232306,2014-01-27T16:56:47Z
258650907,dchiles,153669,1,20232306,2014-01-27T16:56:47Z
258943893,dchiles,153669,1,20271350,2014-01-29T19:44:15Z
258943894,dchiles,153669,1,20271350,2014-01-29T19:44:15Z
258943896,dchiles,153669,1,20271350,2014-01-29T19:44:15Z
258943898,dchiles,153669,1,20271350,2014-01-29T19:44:15Z
258943899,dchiles,153669,1,20271350,2014-01-29T19:44:16Z
258943901,dchiles,153669,1,20271350,2014-01-29T19:44:16Z
258943903,dchiles,153669,1,20271350,2014-01-29T19:44:16Z
258944116,dchiles,153669,1,20271398,2014-01-29T19:46:10Z
258944118,dchiles,153669,1,20271398,2014-01-29T19:46:10Z
258944166,dchiles,153669,1,20271418,2014-01-29T19:47:10Z
258944167,dchiles,153669,1,20271418,2014-01-29T19:47:10Z
258944168,dchiles,153669,1,20271418,2014-01-29T19:47:10Z
281232777,eric22,160949,6,44193029,2016-12-05T21:27:44Z
306784869,jgcampos1,1844075,1,25931772,2014-10-08T04:12:56Z
312779109,happy5214,199837,1,26778214,2014-11-14T14:32:53Z
312779111,Field Enterprise,1734334,2,38972045,2016-04-29T04:19:30Z
312779112,happy5214,199837,1,26778214,2014-11-14T14:32:54Z
312779114,happy5214,199837,1,26778214,2014-11-14T14:32:55Z
312779115,MikeN,135163,2,39421659,2016-05-19T11:18:50Z
312779117,happy5214,199837,1,26778214,2014-11-14T14:32:56Z
312779118,happy5214,199837,1,26778214,2014-11-14T14:32:56Z
312779119,happy5214,199837,1,26778214,2014-11-14T14:32:56Z
312779120,dannykath,2226712,2,48983868,2017-05-25T20:38:27Z
312779123,happy5214,199837,1,26778214,2014-11-14T14:32:57Z
312779176,happy5214,199837,1,26778214,2014-11-14T14:33:01Z
312779177,eric22,160949,2,44193029,2016-12-05T21:27:54Z
312779179,happy5214,199837,1,26778214,2014-11-14T14:33:01Z
312779181,happy5214,199837,1,26778214,2014-11-14T14:33:01Z
312779182,happy5214,199837,1,26778214,2014-11-14T14:33:01Z
312779183,calfarome,2511706,2,49083026,2017-05-29T19:28:40Z
312824295,Dami_Tn,2012449,1,26784124,2014-11-14T19:06:27Z
312824296,Dami_Tn,2012449,1,26784124,2014-11-14T19:06:27Z
312902325,MikeN,135163,5,45829656,2017-02-05T13:54:59Z
350636706,andrewpmk,1679,1,31639896,2015-06-01T16:20:17Z
350636707,andrewpmk,1679,1,31639896,2015-06-01T16:20:18Z
350636708,andrewpmk,1679,1,31639896,2015-06-01T16:20:18Z
351190370,dannykath,2226712,1,31692371,2015-06-03T13:54:48Z
351190372,dannykath,2226712,1,31692371,2015-06-03T13:54:48Z
351190373,dannykath,2226712,1,31692371,2015-06-03T13:54:48Z
351190375,dannykath,2226712,1,31692371,2015-06-03T13:54:49Z
351190377,dannykath,2226712,1,31692371,2015-06-03T13:54:49Z
351190379,dannykath,2226712,1,31692371,2015-06-03T13:54:49Z
351191703,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:43Z
351191707,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:43Z
414228506,Field Enterprise,1734334,3,39703678,2016-06-01T06:50:58Z
414229071,Field Enterprise,1734334,3,38961036,2016-04-28T18:26:50Z
414232772,Field Enterprise,1734334,2,39703779,2016-06-01T06:58:27Z
414232773,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232774,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232775,Field Enterprise,1734334,2,38961089,2016-04-28T18:28:19Z
414232776,Field Enterprise,1734334,2,38961089,2016-04-28T18:28:19Z
414232777,Field Enterprise,1734334,3,39703779,2016-06-01T06:58:27Z
414232778,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232779,Field Enterprise,1734334,2,39703716,2016-06-01T06:54:47Z
414232780,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232781,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232782,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232783,Field Enterprise,1734334,1,38961036,2016-04-28T18:26:49Z
414232947,Field Enterprise,1734334,1,38961089,2016-04-28T18:28:19Z
414283664,Field Enterprise,1734334,1,38970374,2016-04-29T00:41:00Z
414283665,Field Enterprise,1734334,1,38970374,2016-04-29T00:41:00Z
414283666,Field Enterprise,1734334,2,38970392,2016-04-29T00:45:12Z
414283712,Field Enterprise,1734334,3,38972153,2016-04-29T04:33:13Z
414283884,Field Enterprise,1734334,2,38970411,2016-04-29T00:49:07Z
414283930,Field Enterprise,1734334,2,38972153,2016-04-29T04:33:12Z
414283931,Field Enterprise,1734334,2,38972153,2016-04-29T04:33:12Z
414283937,Field Enterprise,1734334,1,38970428,2016-04-29T00:53:01Z
414284094,Field Enterprise,1734334,4,38972153,2016-04-29T04:33:12Z
414284522,Field Enterprise,1734334,2,38972153,2016-04-29T04:33:12Z
414302946,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414302947,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414302948,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414302949,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414302950,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414302951,Field Enterprise,1734334,1,38972153,2016-04-29T04:33:12Z
414303106,Field Enterprise,1734334,1,38972172,2016-04-29T04:35:33Z
414303108,Field Enterprise,1734334,1,38972172,2016-04-29T04:35:33Z
415852984,Field Enterprise,1734334,1,39127703,2016-05-05T19:14:01Z
415852987,Field Enterprise,1734334,1,39127703,2016-05-05T19:14:01Z
420431652,Field Enterprise,1734334,2,39561299,2016-05-25T17:20:06Z
420431662,Field Enterprise,1734334,1,39522748,2016-05-24T02:58:31Z
420431936,Field Enterprise,1734334,1,39522772,2016-05-24T03:00:45Z
420432774,Field Enterprise,1734334,1,39522858,2016-05-24T03:11:12Z
420432775,Field Enterprise,1734334,1,39522858,2016-05-24T03:11:13Z
420432777,Field Enterprise,1734334,1,39522858,2016-05-24T03:11:13Z
420433460,Field Enterprise,1734334,3,39587194,2016-05-26T18:03:46Z
420433900,Field Enterprise,1734334,2,39560698,2016-05-25T16:47:05Z
420434360,Field Enterprise,1734334,1,39522973,2016-05-24T03:28:27Z
420846165,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:50Z
420846166,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:50Z
420846167,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846168,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846169,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846170,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846171,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846172,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420846173,Field Enterprise,1734334,1,39560862,2016-05-25T16:54:51Z
420851477,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851478,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851479,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851480,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851481,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851482,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851483,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420851484,Field Enterprise,1734334,1,39561207,2016-05-25T17:14:42Z
420852529,Field Enterprise,1734334,1,39561299,2016-05-25T17:20:06Z
421127504,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127505,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127506,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127507,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127508,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127509,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127510,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127511,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127512,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127513,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127514,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127515,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127516,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127517,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127518,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127519,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127520,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127521,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421127522,Field Enterprise,1734334,1,39586773,2016-05-26T17:41:40Z
421128020,Field Enterprise,1734334,1,39586845,2016-05-26T17:46:06Z
421128447,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:57Z
421128449,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:57Z
421128450,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:57Z
421128453,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:57Z
421128454,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:58Z
421128456,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:58Z
421128458,Field Enterprise,1734334,1,39586942,2016-05-26T17:51:58Z
421129320,Field Enterprise,1734334,1,39587082,2016-05-26T17:58:29Z
421129998,Field Enterprise,1734334,2,39587194,2016-05-26T18:03:45Z
421307837,Field Enterprise,1734334,1,39607455,2016-05-27T15:53:47Z
421307838,Field Enterprise,1734334,1,39607455,2016-05-27T15:53:48Z
421308156,Field Enterprise,1734334,1,39607527,2016-05-27T15:56:44Z
421308157,Field Enterprise,1734334,1,39607527,2016-05-27T15:56:44Z
421308247,Field Enterprise,1734334,1,39607572,2016-05-27T15:59:41Z
421309585,Field Enterprise,1734334,1,39607883,2016-05-27T16:16:46Z
421310743,Field Enterprise,1734334,1,39607996,2016-05-27T16:23:02Z
421310744,Field Enterprise,1734334,1,39607996,2016-05-27T16:23:02Z
421311914,Field Enterprise,1734334,1,39608128,2016-05-27T16:29:58Z
421311915,Field Enterprise,1734334,1,39608128,2016-05-27T16:29:58Z
421311916,Field Enterprise,1734334,1,39608128,2016-05-27T16:29:58Z
421311917,Field Enterprise,1734334,2,39608161,2016-05-27T16:31:25Z
421312060,Field Enterprise,1734334,1,39608161,2016-05-27T16:31:25Z
421312351,Field Enterprise,1734334,1,39608230,2016-05-27T16:34:09Z
421313194,Field Enterprise,1734334,1,39608383,2016-05-27T16:41:43Z
421313195,Field Enterprise,1734334,1,39608383,2016-05-27T16:41:43Z
421313196,Field Enterprise,1734334,1,39608383,2016-05-27T16:41:43Z
421313197,Field Enterprise,1734334,1,39608383,2016-05-27T16:41:43Z
422142673,Field Enterprise,1734334,1,39703678,2016-06-01T06:50:58Z
422142719,Field Enterprise,1734334,1,39703691,2016-06-01T06:52:23Z
422142720,Field Enterprise,1734334,1,39703691,2016-06-01T06:52:23Z
422142886,Field Enterprise,1734334,1,39703716,2016-06-01T06:54:47Z
422143840,Field Enterprise,1734334,2,39703793,2016-06-01T06:59:16Z
422143841,Field Enterprise,1734334,1,39703779,2016-06-01T06:58:26Z
422143842,Field Enterprise,1734334,2,39703805,2016-06-01T06:59:59Z
422144011,Field Enterprise,1734334,1,39703793,2016-06-01T06:59:16Z
422144044,Field Enterprise,1734334,1,39703805,2016-06-01T06:59:59Z
422144414,Field Enterprise,1734334,1,39703832,2016-06-01T07:01:01Z
442465556,TheDutchMan13,1330847,2,49373876,2017-06-08T17:41:18Z
457971124,eric22,160949,1,44193029,2016-12-05T21:27:40Z
457971129,eric22,160949,1,44193029,2016-12-05T21:27:42Z
457971131,eric22,160949,1,44193029,2016-12-05T21:27:42Z
457971132,LukeSkydragon,5201796,2,45540787,2017-01-27T03:43:56Z
469224692,LukeSkydragon,5201796,1,45532528,2017-01-26T22:19:11Z
469224695,LukeSkydragon,5201796,1,45532528,2017-01-26T22:19:11Z
469225896,LukeSkydragon,5201796,1,45532753,2017-01-26T22:25:04Z
469225898,LukeSkydragon,5201796,2,45568867,2017-01-27T17:52:35Z
469239489,LukeSkydragon,5201796,1,45535272,2017-01-26T23:53:19Z
469239490,LukeSkydragon,5201796,1,45535272,2017-01-26T23:53:19Z
469297581,LukeSkydragon,5201796,1,45540787,2017-01-27T03:43:56Z
469297582,LukeSkydragon,5201796,1,45540787,2017-01-27T03:43:56Z
469515159,LukeSkydragon,5201796,1,45568867,2017-01-27T17:52:35Z
469515160,LukeSkydragon,5201796,1,45568867,2017-01-27T17:52:35Z
476145455,TheDutchMan13,1330847,2,49373876,2017-06-08T17:41:47Z
476145461,Field Enterprise,1734334,1,46285131,2017-02-21T19:51:12Z
476145466,TheDutchMan13,1330847,2,49373876,2017-06-08T17:41:47Z
476145471,TheDutchMan13,1330847,2,49373876,2017-06-08T17:41:48Z
476145473,Field Enterprise,1734334,1,46285131,2017-02-21T19:51:12Z
476145474,Field Enterprise,1734334,1,46285131,2017-02-21T19:51:12Z
476145475,RichRico,2219338,2,46321875,2017-02-22T22:56:41Z
476145476,Field Enterprise,1734334,1,46285131,2017-02-21T19:51:13Z
476145477,TheDutchMan13,1330847,2,49373876,2017-06-08T17:41:48Z
476145479,Field Enterprise,1734334,1,46285131,2017-02-21T19:51:13Z
495589879,frankyakapancho,6062872,2,49036046,2017-05-28T02:02:44Z
496384938,frankyakapancho,6062872,1,49036046,2017-05-28T02:02:44Z
496384939,frankyakapancho,6062872,1,49036046,2017-05-28T02:02:44Z
496384975,frankyakapancho,6062872,1,49036064,2017-05-28T02:06:02Z
496739149,calfarome,2511706,1,49082257,2017-05-29T18:54:03Z
496745860,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745861,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745862,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745863,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745864,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745865,calfarome,2511706,1,49083026,2017-05-29T19:28:39Z
496745867,calfarome,2511706,1,49083026,2017-05-29T19:28:40Z
496745869,calfarome,2511706,1,49083026,2017-05-29T19:28:40Z
496745871,calfarome,2511706,1,49083026,2017-05-29T19:28:40Z
496745873,calfarome,2511706,1,49083026,2017-05-29T19:28:40Z
496958148,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958150,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958151,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958153,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958154,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958156,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958157,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958158,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958159,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958160,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958161,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958162,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958163,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958164,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958165,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958166,RichRico,2219338,1,49110504,2017-05-30T17:40:39Z
496958167,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958168,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958169,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958171,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958173,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958175,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958177,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958179,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958181,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958183,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958185,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958188,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958190,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958192,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958193,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958195,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958197,RichRico,2219338,1,49110504,2017-05-30T17:40:40Z
496958200,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958202,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958204,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958206,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958208,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958210,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958212,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958214,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958216,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958217,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958218,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
496958219,RichRico,2219338,1,49110504,2017-05-30T17:40:41Z
